id,car_name,brand,car_model,model_year,transmission,body_type,fuel_type,engine_capacity,travels,price,accident,registration
1675,Toyota Rush G EDITION PACKAGE 2008,Toyota,Rush,2008,Automatic,SUV,Petrol,1500,54146,1050000,N,2024
1676,Toyota Rush G EDITION PACKAGE 2008,Toyota,Rush,2008,Automatic,SUV,CNG,1500,54146,1050000,N,2024
1677,Toyota Rush G EDITION PACKAGE 2008,Toyota,Rush,2008,Automatic,SUV,Octane,1500,54146,1050000,N,2024
1678,Toyota Hiace SUP. GL DUEL AC 2015,Toyota,Hiace,2015,Automatic,MPV,Petrol,2000,41233,2800000,N,2024
1679,Toyota Hiace SUP. GL DUEL AC 2015,Toyota,Hiace,2015,Automatic,MPV,CNG,2000,41233,2800000,N,2024
1680,Toyota Hiace SUP. GL DUEL AC 2015,Toyota,Hiace,2015,Automatic,MPV,Octane,2000,41233,2800000,N,2024
1681,Toyota Hiace SUP. GL DUEL AC 2015,Toyota,Hiace,2015,Automatic,MPV,LPG,2000,41233,2800000,N,2024
1682,Honda Grace DX Hybrid 2016,Honda,Grace,2016,Automatic,Saloon,Petrol,1500,28907,1650000,N,2026
1683,Honda Grace DX Hybrid 2016,Honda,Grace,2016,Automatic,Saloon,Hybrid,1500,28907,1650000,N,2026
1684,Toyota Fielder G 2016,Toyota,Fielder,2016,Automatic,Estate,Petrol,1500,33250,1800000,N,2026
1685,Toyota Fielder G 2016,Toyota,Fielder,2016,Automatic,Estate,Hybrid,1500,33250,1800000,N,2026
1686,Toyota Fielder G 2016,Toyota,Fielder,2016,Automatic,Estate,Octane,1500,33250,1800000,N,2026
1687,Toyota Fielder X 2016,Toyota,Fielder,2016,Automatic,Estate,Petrol,1500,36520,1700000,N,2025
1688,Toyota Fielder X 2016,Toyota,Fielder,2016,Automatic,Estate,Hybrid,1500,36520,1700000,N,2025
1689,Toyota Fielder X 2016,Toyota,Fielder,2016,Automatic,Estate,Octane,1500,36520,1700000,N,2025
1690,Toyota Aqua X urban 2015,Toyota,Aqua,2015,Automatic,Hatchback,Petrol,1500,66000,1480000,N,2025
1691,Toyota Aqua X urban 2015,Toyota,Aqua,2015,Automatic,Hatchback,Hybrid,1500,66000,1480000,N,2025
1692,Toyota Aqua X urban 2015,Toyota,Aqua,2015,Automatic,Hatchback,Octane,1500,66000,1480000,N,2025
1693,Toyota Aqua S Purple Ready stock 2015,Toyota,Aqua,2015,Automatic,Hatchback,Petrol,1500,32510,1400000,N,2026
1694,Toyota Aqua S Purple Ready stock 2015,Toyota,Aqua,2015,Automatic,Hatchback,Hybrid,1500,32510,1400000,N,2026
1695,Toyota Aqua S Purple Ready stock 2015,Toyota,Aqua,2015,Automatic,Hatchback,Octane,1500,32510,1400000,N,2026
1696,Toyota Aqua S Push Start 2015,Toyota,Aqua,2015,Automatic,Hatchback,Petrol,1500,65222,1450000,N,2025
1697,Toyota Aqua S Push Start 2015,Toyota,Aqua,2015,Automatic,Hatchback,Hybrid,1500,65222,1450000,N,2025
1698,Toyota Aqua S Push Start 2015,Toyota,Aqua,2015,Automatic,Hatchback,Octane,1500,65222,1450000,N,2025
1699,Toyota Aqua S package 2016,Toyota,Aqua,2016,Automatic,Hatchback,Petrol,1500,32190,1390000,N,2025
1700,Toyota Aqua S package 2016,Toyota,Aqua,2016,Automatic,Hatchback,Hybrid,1500,32190,1390000,N,2025
1701,Toyota Aqua S package 2016,Toyota,Aqua,2016,Automatic,Hatchback,Octane,1500,32190,1390000,N,2025
1702,Honda Fit L edition 2016,Honda,Fit,2016,Automatic,Hatchback,Petrol,1500,34790,1490000,N,2024
1703,Honda Fit L edition 2016,Honda,Fit,2016,Automatic,Hatchback,Hybrid,1500,34790,1490000,N,2024
1704,Honda Fit L edition 2016,Honda,Fit,2016,Automatic,Hatchback,Octane,1500,34790,1490000,N,2024
1705,Toyota C-HR G Led 2017,Toyota,C-HR,2017,Automatic,Hatchback,Petrol,1800,21963,3150000,N,2024
1706,Toyota C-HR G Led 2017,Toyota,C-HR,2017,Automatic,Hatchback,Hybrid,1800,21963,3150000,N,2024
1707,Toyota C-HR G Led 2017,Toyota,C-HR,2017,Automatic,Hatchback,Octane,1800,21963,3150000,N,2024
1708,Toyota C-HR G package 2017,Toyota,C-HR,2017,Automatic,Hatchback,Petrol,1800,15038,3050000,N,2025
1709,Toyota C-HR G package 2017,Toyota,C-HR,2017,Automatic,Hatchback,Hybrid,1800,15038,3050000,N,2025
1710,Toyota C-HR G package 2017,Toyota,C-HR,2017,Automatic,Hatchback,Octane,1800,15038,3050000,N,2025
1711,Toyota C-HR G package 2017,Toyota,C-HR,2017,Automatic,Hatchback,Petrol,1800,21683,3050000,N,2025
1712,Toyota C-HR G package 2017,Toyota,C-HR,2017,Automatic,Hatchback,Hybrid,1800,21683,3050000,N,2025
1713,Toyota C-HR G package 2017,Toyota,C-HR,2017,Automatic,Hatchback,Octane,1800,21683,3050000,N,2025
1714,Toyota Noah hybrid 2015,Toyota,Noah,2015,Automatic,MPV,Petrol,1800,34420,2450000,N,2025
1715,Toyota Noah hybrid 2015,Toyota,Noah,2015,Automatic,MPV,Hybrid,1800,34420,2450000,N,2025
1716,Toyota Noah hybrid 2015,Toyota,Noah,2015,Automatic,MPV,Octane,1800,34420,2450000,N,2025
1717,Toyota Noah X PKG 2015,Toyota,Noah,2015,Automatic,MPV,Petrol,1800,32510,2400000,N,2025
1718,Toyota Noah X PKG 2015,Toyota,Noah,2015,Automatic,MPV,Hybrid,1800,32510,2400000,N,2025
1719,Toyota Noah X PKG 2015,Toyota,Noah,2015,Automatic,MPV,Octane,1800,32510,2400000,N,2025
1720,"Toyota Noah GI PREMIUM PKG, LED 2017",Toyota,Noah,2017,Automatic,MPV,Petrol,2000,26000,3695000,N,2024
1721,"Toyota Noah GI PREMIUM PKG, LED 2017",Toyota,Noah,2017,Automatic,MPV,Hybrid,2000,26000,3695000,N,2024
1722,"Toyota Noah GI PREMIUM PKG, LED 2017",Toyota,Noah,2017,Automatic,MPV,Octane,2000,26000,3695000,N,2024
1723,"Toyota Noah GI PREMIUM PKG, LED 2017",Toyota,Noah,2017,Automatic,MPV,Petrol,2000,44000,4040000,N,2025
1724,"Toyota Noah GI PREMIUM PKG, LED 2017",Toyota,Noah,2017,Automatic,MPV,Hybrid,2000,44000,4040000,N,2025
1725,"Toyota Noah GI PREMIUM PKG, LED 2017",Toyota,Noah,2017,Automatic,MPV,Octane,2000,44000,4040000,N,2025
1726,Toyota Axio Hybride 2014,Toyota,Axio,2014,Automatic,Saloon,Petrol,1500,32638,1480000,N,2025
1727,Toyota Axio Hybride 2014,Toyota,Axio,2014,Automatic,Saloon,Hybrid,1500,32638,1480000,N,2025
1728,Toyota Axio Hybride 2014,Toyota,Axio,2014,Automatic,Saloon,Octane,1500,32638,1480000,N,2025
1729,Toyota Axio X Silver Ready stock 2015,Toyota,Axio,2015,Automatic,Saloon,Petrol,1500,46332,1560000,N,2025
1730,Toyota Axio X Silver Ready stock 2015,Toyota,Axio,2015,Automatic,Saloon,Hybrid,1500,46332,1560000,N,2025
1731,Toyota Axio X Silver Ready stock 2015,Toyota,Axio,2015,Automatic,Saloon,Octane,1500,46332,1560000,N,2025
1732,Toyota Fielder X NEW SHAPE Hybrid 2015,Toyota,Fielder,2015,Automatic,Saloon,Petrol,1500,94000,1719996,N,2025
1733,Toyota Fielder X NEW SHAPE Hybrid 2015,Toyota,Fielder,2015,Automatic,Saloon,Hybrid,1500,94000,1719996,N,2025
1734,Toyota Fielder X NEW SHAPE Hybrid 2015,Toyota,Fielder,2015,Automatic,Saloon,Octane,1500,94000,1719996,N,2025
1735,Toyota Fielder WXB Hybrid 2015,Toyota,Fielder,2015,Automatic,Saloon,Petrol,1500,35420,1900000,N,2026
1736,Toyota Fielder WXB Hybrid 2015,Toyota,Fielder,2015,Automatic,Saloon,Hybrid,1500,35420,1900000,N,2026
1737,Toyota Fielder WXB Hybrid 2015,Toyota,Fielder,2015,Automatic,Saloon,Octane,1500,35420,1900000,N,2026
1738,Honda Grace LX 2015,Honda,Grace,2015,Automatic,Saloon,Petrol,1500,25197,1750000,N,2024
1739,Honda Grace LX 2015,Honda,Grace,2015,Automatic,Saloon,Hybrid,1500,25197,1750000,N,2024
1740,Honda Grace LX 2015,Honda,Grace,2015,Automatic,Saloon,Octane,1500,25197,1750000,N,2024
1741,Toyota Axio X NEW SHAPE Hybrid 2016,Toyota,Axio,2016,Automatic,Saloon,Petrol,1500,56000,1800000,N,2024
1742,Toyota Axio X NEW SHAPE Hybrid 2016,Toyota,Axio,2016,Automatic,Saloon,Hybrid,1500,56000,1800000,N,2024
1743,Toyota Axio X NEW SHAPE Hybrid 2016,Toyota,Axio,2016,Automatic,Saloon,Octane,1500,56000,1800000,N,2024
1744,Toyota Axio X NEW SHAPE Hybrid 2016,Toyota,Axio,2016,Automatic,Saloon,Petrol,1500,54946,1840000,N,2024
1745,Toyota Axio X NEW SHAPE Hybrid 2016,Toyota,Axio,2016,Automatic,Saloon,Hybrid,1500,54946,1840000,N,2024
1746,Toyota Axio X NEW SHAPE Hybrid 2016,Toyota,Axio,2016,Automatic,Saloon,Octane,1500,54946,1840000,N,2024
1747,Toyota Axio X NEW SHAPE Hybrid 2016,Toyota,Axio,2016,Automatic,Saloon,Petrol,1500,32000,1870000,N,2024
1748,Toyota Axio X NEW SHAPE Hybrid 2016,Toyota,Axio,2016,Automatic,Saloon,Hybrid,1500,32000,1870000,N,2024
1749,Toyota Axio X NEW SHAPE Hybrid 2016,Toyota,Axio,2016,Automatic,Saloon,Octane,1500,32000,1870000,N,2024
1750,Toyota Axio X NEW SHAPE Hybrid 2016,Toyota,Axio,2016,Automatic,Saloon,Petrol,1500,25000,1865000,N,2024
1751,Toyota Axio X NEW SHAPE Hybrid 2016,Toyota,Axio,2016,Automatic,Saloon,Hybrid,1500,25000,1865000,N,2024
1752,Toyota Axio X NEW SHAPE Hybrid 2016,Toyota,Axio,2016,Automatic,Saloon,Octane,1500,25000,1865000,N,2024
1753,Toyota Axio X 2016,Toyota,Axio,2016,Automatic,Saloon,Petrol,1500,28450,1800000,N,2025
1754,Toyota Axio X 2016,Toyota,Axio,2016,Automatic,Saloon,Hybrid,1500,28450,1800000,N,2025
1755,Toyota Axio X 2016,Toyota,Axio,2016,Automatic,Saloon,Octane,1500,28450,1800000,N,2025
1756,Toyota Axio HV Safety Sense 2016,Toyota,Axio,2016,Automatic,Saloon,Petrol,1500,56200,1880000,N,2025
1757,Toyota Axio HV Safety Sense 2016,Toyota,Axio,2016,Automatic,Saloon,Hybrid,1500,56200,1880000,N,2025
1758,Toyota Axio HV Safety Sense 2016,Toyota,Axio,2016,Automatic,Saloon,Octane,1500,56200,1880000,N,2025
1759,Toyota Axio HYBRID 2016,Toyota,Axio,2016,Automatic,Saloon,Petrol,1500,69960,1960000,N,2025
1760,Toyota Axio HYBRID 2016,Toyota,Axio,2016,Automatic,Saloon,Hybrid,1500,69960,1960000,N,2025
1761,Toyota Axio HYBRID 2016,Toyota,Axio,2016,Automatic,Saloon,Octane,1500,69960,1960000,N,2025
1762,Toyota Axio HYBRID 2016,Toyota,Axio,2016,Automatic,Saloon,Petrol,1500,20800,1750000,N,2025
1763,Toyota Axio HYBRID 2016,Toyota,Axio,2016,Automatic,Saloon,Hybrid,1500,20800,1750000,N,2025
1764,Toyota Axio HYBRID 2016,Toyota,Axio,2016,Automatic,Saloon,Octane,1500,20800,1750000,N,2025
1765,Toyota Axio HYBRID X 2016,Toyota,Axio,2016,Automatic,Saloon,Petrol,1500,24286,1900000,N,2026
1766,Toyota Axio HYBRID X 2016,Toyota,Axio,2016,Automatic,Saloon,Hybrid,1500,24286,1900000,N,2026
1767,Toyota Axio HYBRID X 2016,Toyota,Axio,2016,Automatic,Saloon,Octane,1500,24286,1900000,N,2026
1768,Toyota Axio HYBRID X 2016,Toyota,Axio,2016,Automatic,Saloon,Petrol,1500,40943,1900000,N,2026
1769,Toyota Axio HYBRID X 2016,Toyota,Axio,2016,Automatic,Saloon,Hybrid,1500,40943,1900000,N,2026
1770,Toyota Axio HYBRID X 2016,Toyota,Axio,2016,Automatic,Saloon,Octane,1500,40943,1900000,N,2026
1771,Honda Grace HV LX GREY 2016,Honda,Grace,2016,Automatic,Saloon,Petrol,1500,58500,2180000,N,2025
1772,Honda Grace HV LX GREY 2016,Honda,Grace,2016,Automatic,Saloon,Hybrid,1500,58500,2180000,N,2025
1773,Honda Grace HV LX GREY 2016,Honda,Grace,2016,Automatic,Saloon,Octane,1500,58500,2180000,N,2025
1774,Toyota Prius S package 2016,Toyota,Prius,2016,Automatic,Saloon,Petrol,1800,26450,2250000,N,2025
1775,Toyota Prius S package 2016,Toyota,Prius,2016,Automatic,Saloon,Hybrid,1800,26450,2250000,N,2025
1776,Toyota Prius S package 2016,Toyota,Prius,2016,Automatic,Saloon,Octane,1800,26450,2250000,N,2025
1777,Toyota Prius S touring package 2016,Toyota,Prius,2016,Automatic,Saloon,Petrol,1800,21065,2499000,N,2026
1778,Toyota Prius S touring package 2016,Toyota,Prius,2016,Automatic,Saloon,Hybrid,1800,21065,2499000,N,2026
1779,Toyota Prius S touring package 2016,Toyota,Prius,2016,Automatic,Saloon,Octane,1800,21065,2499000,N,2026
1780,Toyota Prius S TOURING SEL 2016,Toyota,Prius,2016,Automatic,Saloon,Petrol,1800,54500,2580000,N,2025
1781,Toyota Prius S TOURING SEL 2016,Toyota,Prius,2016,Automatic,Saloon,Hybrid,1800,54500,2580000,N,2025
1782,Toyota Prius S TOURING SEL 2016,Toyota,Prius,2016,Automatic,Saloon,Octane,1800,54500,2580000,N,2025
1783,Toyota Sienta Hybrid G 2016,Toyota,Sienta,2016,Automatic,Saloon,Petrol,1500,34126,2130000,N,2025
1784,Toyota Sienta Hybrid G 2016,Toyota,Sienta,2016,Automatic,Saloon,Hybrid,1500,34126,2130000,N,2025
1785,Toyota Sienta Hybrid G 2016,Toyota,Sienta,2016,Automatic,Saloon,Octane,1500,34126,2130000,N,2025
1786,Nissan X-Trail HV Sunroof 2016,Nissan,X-Trail,2016,Automatic,Saloon,Petrol,1500,90700,3700000,N,2027
1787,Nissan X-Trail HV Sunroof 2016,Nissan,X-Trail,2016,Automatic,Saloon,Hybrid,1500,90700,3700000,N,2027
1788,Nissan X-Trail HV Sunroof 2016,Nissan,X-Trail,2016,Automatic,Saloon,Octane,1500,90700,3700000,N,2027
1789,Toyota Premio FL LED 2017,Toyota,Premio,2017,Automatic,Saloon,Petrol,1500,52552,2780000,N,2025
1790,Toyota Premio FL LED 2017,Toyota,Premio,2017,Automatic,Saloon,Hybrid,1500,52552,2780000,N,2025
1791,Toyota Premio FL LED 2017,Toyota,Premio,2017,Automatic,Saloon,Octane,1500,52552,2780000,N,2025
1792,Toyota Premio FL NEW SHAPEPOINT3-5 2018,Toyota,Premio,2018,Automatic,Saloon,Petrol,1500,4839,3600000,N,2024
1793,Toyota Premio FL NEW SHAPEPOINT3-5 2018,Toyota,Premio,2018,Automatic,Saloon,Hybrid,1500,4839,3600000,N,2024
1794,Toyota Premio FL NEW SHAPEPOINT3-5 2018,Toyota,Premio,2018,Automatic,Saloon,Octane,1500,4839,3600000,N,2024
1795,Toyota Premio F EX NEW SH POINT4-5 2019,Toyota,Premio,2019,Automatic,Saloon,Petrol,1500,18452,3710000,N,2024
1796,Toyota Premio F EX NEW SH POINT4-5 2019,Toyota,Premio,2019,Automatic,Saloon,Hybrid,1500,18452,3710000,N,2024
1797,Toyota Premio F EX NEW SH POINT4-5 2019,Toyota,Premio,2019,Automatic,Saloon,Octane,1500,18452,3710000,N,2024
1798,Honda Vezel RS SENSING PKG 2016,Honda,Vezel,2016,Automatic,SUV,Petrol,1500,50000,2950000,N,2025
1799,Honda Vezel RS SENSING PKG 2016,Honda,Vezel,2016,Automatic,SUV,Hybrid,1500,50000,2950000,N,2025
1800,Honda Vezel RS SENSING PKG 2016,Honda,Vezel,2016,Automatic,SUV,Octane,1500,50000,2950000,N,2025
1801,Nissan X-Trail EMERGENCY B POINT4-5 2016,Nissan,X-Trail,2016,Automatic,SUV,Petrol,2000,38855,3665000,N,2025
1802,Nissan X-Trail EMERGENCY B POINT4-5 2016,Nissan,X-Trail,2016,Automatic,SUV,Hybrid,2000,38855,3665000,N,2025
1803,Nissan X-Trail EMERGENCY B POINT4-5 2016,Nissan,X-Trail,2016,Automatic,SUV,Octane,2000,38855,3665000,N,2025
1804,Nissan X-Trail EMERGENCY BRAKE PKG 2016,Nissan,X-Trail,2016,Automatic,SUV,Petrol,2000,42000,3600000,N,2024
1805,Nissan X-Trail EMERGENCY BRAKE PKG 2016,Nissan,X-Trail,2016,Automatic,SUV,Hybrid,2000,42000,3600000,N,2024
1806,Nissan X-Trail EMERGENCY BRAKE PKG 2016,Nissan,X-Trail,2016,Automatic,SUV,Octane,2000,42000,3600000,N,2024
1807,Nissan X-Trail EMERGENCY BRAKE PKG 2016,Nissan,X-Trail,2016,Automatic,SUV,Petrol,2000,53000,3620000,N,2024
1808,Nissan X-Trail EMERGENCY BRAKE PKG 2016,Nissan,X-Trail,2016,Automatic,SUV,Hybrid,2000,53000,3620000,N,2024
1809,Nissan X-Trail EMERGENCY BRAKE PKG 2016,Nissan,X-Trail,2016,Automatic,SUV,Octane,2000,53000,3620000,N,2024
1810,Nissan X-Trail EMERGENCY BRAKE PKG 2016,Nissan,X-Trail,2016,Automatic,SUV,Petrol,2000,62000,3590000,N,2024
1811,Nissan X-Trail EMERGENCY BRAKE PKG 2016,Nissan,X-Trail,2016,Automatic,SUV,Hybrid,2000,62000,3590000,N,2024
1812,Nissan X-Trail EMERGENCY BRAKE PKG 2016,Nissan,X-Trail,2016,Automatic,SUV,Octane,2000,62000,3590000,N,2024
1813,Nissan X-Trail MOD PREMIERPOINT4-5 2016,Nissan,X-Trail,2016,Automatic,SUV,Petrol,2000,65380,3770000,N,2024
1814,Nissan X-Trail MOD PREMIERPOINT4-5 2016,Nissan,X-Trail,2016,Automatic,SUV,Hybrid,2000,65380,3770000,N,2024
1815,Nissan X-Trail MOD PREMIERPOINT4-5 2016,Nissan,X-Trail,2016,Automatic,SUV,Octane,2000,65380,3770000,N,2024
1816,Nissan X-Trail EBP Sunroof 2016,Nissan,X-Trail,2016,Automatic,SUV,Petrol,2000,90100,3740000,N,2025
1817,Nissan X-Trail EBP Sunroof 2016,Nissan,X-Trail,2016,Automatic,SUV,Hybrid,2000,90100,3740000,N,2025
1818,Nissan X-Trail EBP Sunroof 2016,Nissan,X-Trail,2016,Automatic,SUV,Octane,2000,90100,3740000,N,2025
1819,Toyota C-HR G LED 2017,Toyota,C-HR,2017,Automatic,SUV,Petrol,1800,34917,3290000,N,2025
1820,Toyota C-HR G LED 2017,Toyota,C-HR,2017,Automatic,SUV,Hybrid,1800,34917,3290000,N,2025
1821,Toyota C-HR G LED 2017,Toyota,C-HR,2017,Automatic,SUV,Octane,1800,34917,3290000,N,2025
1822,Toyota C-HR G LED HYBRID OFFER 2017,Toyota,C-HR,2017,Automatic,SUV,Petrol,1800,18225,3100000,N,2025
1823,Toyota C-HR G LED HYBRID OFFER 2017,Toyota,C-HR,2017,Automatic,SUV,Hybrid,1800,18225,3100000,N,2025
1824,Toyota C-HR G LED HYBRID OFFER 2017,Toyota,C-HR,2017,Automatic,SUV,Octane,1800,18225,3100000,N,2025
1825,Toyota C-HR G LED 2 TONE 2017,Toyota,C-HR,2017,Automatic,SUV,Petrol,1800,28900,3290000,N,2025
1826,Toyota C-HR G LED 2 TONE 2017,Toyota,C-HR,2017,Automatic,SUV,Hybrid,1800,28900,3290000,N,2025
1827,Toyota C-HR G LED 2 TONE 2017,Toyota,C-HR,2017,Automatic,SUV,Octane,1800,28900,3290000,N,2025
1828,Toyota C-HR G LED MODELISTA 2017,Toyota,C-HR,2017,Automatic,SUV,Petrol,1800,62370,3390000,N,2025
1829,Toyota C-HR G LED MODELISTA 2017,Toyota,C-HR,2017,Automatic,SUV,Hybrid,1800,62370,3390000,N,2025
1830,Toyota C-HR G LED MODELISTA 2017,Toyota,C-HR,2017,Automatic,SUV,Octane,1800,62370,3390000,N,2025
1831,Toyota C-HR HV G LED 2017,Toyota,C-HR,2017,Automatic,SUV,Petrol,1800,72500,3200000,N,2024
1832,Toyota C-HR HV G LED 2017,Toyota,C-HR,2017,Automatic,SUV,Hybrid,1800,72500,3200000,N,2024
1833,Toyota C-HR HV G LED 2017,Toyota,C-HR,2017,Automatic,SUV,Octane,1800,72500,3200000,N,2024
1834,Toyota Harrier PROGRESS-METAL 2017,Toyota,Harrier,2017,Automatic,SUV,Petrol,2500,46611,6950000,N,2025
1835,Toyota Harrier PROGRESS-METAL 2017,Toyota,Harrier,2017,Automatic,SUV,Hybrid,2500,46611,6950000,N,2025
1836,Toyota Harrier PROGRESS-METAL 2017,Toyota,Harrier,2017,Automatic,SUV,Octane,2500,46611,6950000,N,2025
1837,Nissan X-Trail 4WD EBP Sunroof 2017,Nissan,X-Trail,2017,Automatic,SUV,Petrol,2000,34600,4800000,N,2025
1838,Nissan X-Trail 4WD EBP Sunroof 2017,Nissan,X-Trail,2017,Automatic,SUV,Hybrid,2000,34600,4800000,N,2025
1839,Nissan X-Trail 4WD EBP Sunroof 2017,Nissan,X-Trail,2017,Automatic,SUV,Octane,2000,34600,4800000,N,2025
1840,Nissan X-Trail EBP 2WD PRO PILOT 2017,Nissan,X-Trail,2017,Automatic,SUV,Petrol,2000,71664,4080000,N,2025
1841,Nissan X-Trail EBP 2WD PRO PILOT 2017,Nissan,X-Trail,2017,Automatic,SUV,Hybrid,2000,71664,4080000,N,2025
1842,Nissan X-Trail EBP 2WD PRO PILOT 2017,Nissan,X-Trail,2017,Automatic,SUV,Octane,2000,71664,4080000,N,2025
1843,Nissan X-Trail EBP 360 PRO PILOT 2017,Nissan,X-Trail,2017,Automatic,SUV,Petrol,2000,54667,4320000,N,2025
1844,Nissan X-Trail EBP 360 PRO PILOT 2017,Nissan,X-Trail,2017,Automatic,SUV,Hybrid,2000,54667,4320000,N,2025
1845,Nissan X-Trail EBP 360 PRO PILOT 2017,Nissan,X-Trail,2017,Automatic,SUV,Octane,2000,54667,4320000,N,2025
1846,Nissan X-Trail EBP 360 PRO PILOT 2017,Nissan,X-Trail,2017,Automatic,SUV,Petrol,2000,55770,4360000,N,2025
1847,Nissan X-Trail EBP 360 PRO PILOT 2017,Nissan,X-Trail,2017,Automatic,SUV,Hybrid,2000,55770,4360000,N,2025
1848,Nissan X-Trail EBP 360 PRO PILOT 2017,Nissan,X-Trail,2017,Automatic,SUV,Octane,2000,55770,4360000,N,2025
1849,Nissan X-Trail EBP 360CAM PRO PILOT 2017,Nissan,X-Trail,2017,Automatic,SUV,Petrol,2000,58500,4280000,N,2025
1850,Nissan X-Trail EBP 360CAM PRO PILOT 2017,Nissan,X-Trail,2017,Automatic,SUV,Hybrid,2000,58500,4280000,N,2025
1851,Nissan X-Trail EBP 360CAM PRO PILOT 2017,Nissan,X-Trail,2017,Automatic,SUV,Octane,2000,58500,4280000,N,2025
1852,Nissan X-Trail EXtremer Sunroof 2017,Nissan,X-Trail,2017,Automatic,SUV,Petrol,2000,26800,4900000,N,2025
1853,Nissan X-Trail EXtremer Sunroof 2017,Nissan,X-Trail,2017,Automatic,SUV,Hybrid,2000,26800,4900000,N,2025
1854,Nissan X-Trail EXtremer Sunroof 2017,Nissan,X-Trail,2017,Automatic,SUV,Octane,2000,26800,4900000,N,2025
1855,Nissan X-Trail HV 360CAM PRO PILOT 2017,Nissan,X-Trail,2017,Automatic,SUV,Petrol,2000,71500,3990000,N,2025
1856,Nissan X-Trail HV 360CAM PRO PILOT 2017,Nissan,X-Trail,2017,Automatic,SUV,Hybrid,2000,71500,3990000,N,2025
1857,Nissan X-Trail HV 360CAM PRO PILOT 2017,Nissan,X-Trail,2017,Automatic,SUV,Octane,2000,71500,3990000,N,2025
1858,Nissan X-Trail HV 4WD 360 PRO PILOT 2017,Nissan,X-Trail,2017,Automatic,SUV,Petrol,2000,48419,4180000,N,2025
1859,Nissan X-Trail HV 4WD 360 PRO PILOT 2017,Nissan,X-Trail,2017,Automatic,SUV,Hybrid,2000,48419,4180000,N,2025
1860,Nissan X-Trail HV 4WD 360 PRO PILOT 2017,Nissan,X-Trail,2017,Automatic,SUV,Octane,2000,48419,4180000,N,2025
1861,Toyota C-HR G LED Edition 2018,Toyota,C-HR,2018,Automatic,SUV,Petrol,1800,28970,3348000,N,2025
1862,Toyota C-HR G LED Edition 2018,Toyota,C-HR,2018,Automatic,SUV,Hybrid,1800,28970,3348000,N,2025
1863,Toyota C-HR G LED Edition 2018,Toyota,C-HR,2018,Automatic,SUV,Octane,1800,28970,3348000,N,2025
1864,Honda Vezel z- HYBRID 2018,Honda,Vezel,2018,Automatic,SUV,Petrol,1500,33142,3250000,N,2025
1865,Honda Vezel z- HYBRID 2018,Honda,Vezel,2018,Automatic,SUV,Hybrid,1500,33142,3250000,N,2025
1866,Honda Vezel z- HYBRID 2018,Honda,Vezel,2018,Automatic,SUV,Octane,1500,33142,3250000,N,2025
1867,Nissan X-Trail HV 4WD 360CAM 2018,Nissan,X-Trail,2018,Automatic,SUV,Petrol,2000,20100,4520000,N,2025
1868,Nissan X-Trail HV 4WD 360CAM 2018,Nissan,X-Trail,2018,Automatic,SUV,Hybrid,2000,20100,4520000,N,2025
1869,Nissan X-Trail HV 4WD 360CAM 2018,Nissan,X-Trail,2018,Automatic,SUV,Octane,2000,20100,4520000,N,2025
1870,Toyota Prius Hybrid 2016,Toyota,Prius,2016,Automatic,Saloon,Petrol,1800,21549,2250000,N,2025
1871,Toyota Prius Hybrid 2016,Toyota,Prius,2016,Automatic,Saloon,Hybrid,1800,21549,2250000,N,2025
1872,Toyota Prius Hybrid 2016,Toyota,Prius,2016,Automatic,Saloon,Octane,1800,21549,2250000,N,2025
1873,Toyota Prius Hybrid 2016,Toyota,Prius,2016,Automatic,Saloon,LPG,1800,21549,2250000,N,2025
1874,Toyota Corolla AE110 XE Saloon LPG 1996,Toyota,Corolla,1996,Automatic,Saloon,Petrol,1500,89000,380000,N,2025
1875,Toyota Corolla AE110 XE Saloon LPG 1996,Toyota,Corolla,1996,Automatic,Saloon,LPG,1500,89000,380000,N,2025
1876,Land Rover Discovery EUROPEAN BEAUTY 2017,Land Rover,Discovery,2017,Automatic,Convertible,Petrol,2000,12000,7500000,N,2025
1877,Land Rover Discovery EUROPEAN BEAUTY 2017,Land Rover,Discovery,2017,Automatic,Convertible,Octane,2000,12000,7500000,N,2025
1878,Toyota Rush Fresh Condition 2007,Toyota,Rush,2007,Automatic,Hatchback,Petrol,1500,90000,1180000,N,2025
1879,Toyota Rush Fresh Condition 2007,Toyota,Rush,2007,Automatic,Hatchback,Octane,1500,90000,1180000,N,2025
1880,Toyota VITZ 2008,Toyota,Other Model,2008,Automatic,Hatchback,Petrol,1000,70000,850000,N,2025
1881,Toyota VITZ 2008,Toyota,Other Model,2008,Automatic,Hatchback,Octane,1000,70000,850000,N,2025
1882,Toyota Noah X SMART 2011,Toyota,Noah,2011,Automatic,MPV,Petrol,2000,52110,2180000,N,2025
1883,Toyota Noah X SMART 2011,Toyota,Noah,2011,Automatic,MPV,Octane,2000,52110,2180000,N,2025
1884,Toyota Hiace SUPER GLTRH200KEY ST 2015,Toyota,Hiace,2015,Automatic,MPV,Petrol,2000,67000,2980000,N,2025
1885,Toyota Hiace SUPER GLTRH200KEY ST 2015,Toyota,Hiace,2015,Automatic,MPV,Octane,2000,67000,2980000,N,2025
1886,Toyota Hiace Ambulance 2015,Toyota,Hiace,2015,Automatic,MPV,Petrol,2000,39467,1390000,N,2025
