id,car_name,brand,car_model,model_year,transmission,body_type,fuel_type,engine_capacity,travels,price,accident ,registration
736,NissanRogue2018,Nissan,Rogue,2018,Automatic,Sedan,Petrol,1500,43656,6804341,N,2024
737,ToyotaCorolla2023,Toyota,Corolla,2023,Automatic,Coupe,CNG,3500,312068,6838275,N,2024
738,ToyotaCamry2015,Toyota,Camry,2015,Automatic,SUV,CNG,2000,381877,3724009,N,2023
739,HondaAccord2023,Honda,Accord,2023,Automatic,Sedan,CNG,2000,482442,2497690,Y,2024
740,ToyotaYaris2017,Toyota,Yaris,2017,Automatic,Sedan,Petrol,1800,164945,8453827,N,2024
741,MitsubishiOutlander2020,Mitsubishi,Outlander,2020,Automatic,Convertible,Hybrid,2500,465528,1896852,N,2024
742,ToyotaCamry2017,Toyota,Camry,2017,Automatic,SUV,Hybrid,2500,369041,7078962,N,2024
743,HondaHR-V2024,Honda,HR-V,2024,Manual,SUV,Octane,3000,312927,3972607,Y,2024
744,BMWX32019,BMW,X3,2019,Automatic,Sedan,Petrol,1800,451432,9327346,N,2024
745,BMWX32022,BMW,X3,2022,Automatic,Coupe,Hybrid,1500,92783,9333123,N,2024
746,NissanMurano2023,Nissan,Murano,2023,Automatic,Coupe,CNG,2000,378548,7072644,N,2024
747,BMW5Series2022,BMW,5Series,2022,Automatic,Convertible,Diesel,3500,487966,1414121,Y,2024
748,MitsubishiPajero2018,Mitsubishi,Pajero,2018,Automatic,SUV,Diesel,1800,165431,7930700,N,2024
749,NissanMaxima2024,Nissan,Maxima,2024,Manual,Hatchback,Petrol,3000,49438,3053688,Y,2024
750,ToyotaYaris2019,Toyota,Yaris,2019,Automatic,SUV,Hybrid,1500,248926,9394331,N,2024
751,BMW5Series2020,BMW,5Series,2020,Automatic,Coupe,Diesel,2000,426792,9147387,Y,2024
752,HondaHR-V2019,Honda,HR-V,2019,Automatic,Coupe,CNG,2000,343351,2073196,N,2024
753,HondaCR-V2016,Honda,CR-V,2016,Manual,Convertible,Hybrid,3500,45977,5437641,N,2024
754,MitsubishiLancer2016,Mitsubishi,Lancer,2016,Automatic,Sedan,Hybrid,1800,179985,4099177,N,2024
755,HondaCR-V2019,Honda,CR-V,2019,Automatic,Wagon,Petrol,1800,374959,3112992,N,2024
756,BMWX52019,BMW,X5,2019,Automatic,Hatchback,Petrol,2500,217734,999493,N,2024
757,NissanMaxima2023,Nissan,Maxima,2023,Manual,SUV,CNG,3500,397763,4321118,N,2024
758,NissanSentra2018,Nissan,Sentra,2018,Automatic,Convertible,Diesel,3500,431978,8541026,N,2024
759,HondaCR-V2016,Honda,CR-V,2016,Manual,Coupe,Diesel,1800,234995,8349276,N,2024
760,BMW3Series2015,BMW,3Series,2015,Automatic,SUV,Petrol,3500,10075,9185256,N,2024
761,HondaAccord2020,Honda,Accord,2020,Automatic,Wagon,Diesel,3500,286859,5827078,N,2024
762,HondaCivic2024,Honda,Civic,2024,Automatic,Sedan,CNG,1800,178146,7357976,N,2024
763,NissanRogue2018,Nissan,Rogue,2018,Automatic,Coupe,CNG,2500,61957,6317042,N,2024
764,BMW3Series2022,BMW,3Series,2022,Automatic,Sedan,Hybrid,1800,21808,8997571,N,2024
765,ToyotaCamry2017,Toyota,Camry,2017,Automatic,Coupe,Petrol,1800,127179,5683940,N,2024
766,BMW5Series2016,BMW,5Series,2016,Automatic,Convertible,Octane,1800,176322,7693107,N,2024
767,NissanAltima2017,Nissan,Altima,2017,Automatic,Coupe,Diesel,3500,41051,7326217,N,2024
768,MitsubishiPajero2017,Mitsubishi,Pajero,2017,Automatic,Wagon,Diesel,1800,321517,6006200,N,2024
769,BMW7Series2018,BMW,7Series,2018,Automatic,Coupe,Petrol,1800,8902,3193974,Y,2024
770,NissanRogue2016,Nissan,Rogue,2016,Automatic,SUV,Hybrid,2000,482260,9036918,Y,2024
771,NissanSentra2022,Nissan,Sentra,2022,Automatic,Sedan,Petrol,3500,466894,8455554,N,2024
772,HondaHR-V2019,Honda,HR-V,2019,Automatic,SUV,Diesel,1800,99150,8049042,N,2025
773,NissanMaxima2021,Nissan,Maxima,2021,Automatic,Sedan,Diesel,3500,27892,4821419,N,2024
774,MitsubishiEclipse2019,Mitsubishi,Eclipse,2019,Automatic,Sedan,CNG,2500,220628,2833912,N,2026
775,HondaCivic2016,Honda,Civic,2016,Automatic,Hatchback,Diesel,2500,91423,5040720,N,2026
776,MitsubishiLancer2023,Mitsubishi,Lancer,2023,Automatic,Sedan,Diesel,2500,185175,7499844,N,2024
777,MitsubishiLancer2021,Mitsubishi,Lancer,2021,Automatic,Sedan,CNG,2000,356427,8588747,N,2024
778,NissanAltima2022,Nissan,Altima,2022,Automatic,Wagon,CNG,3500,234493,3153101,N,2024
779,NissanMaxima2019,Nissan,Maxima,2019,Automatic,Sedan,Hybrid,1500,97923,5734928,N,2023
780,ToyotaYaris2023,Toyota,Yaris,2023,Automatic,Wagon,Octane,3500,148262,3375243,N,2024
781,NissanMaxima2020,Nissan,Maxima,2020,Automatic,Sedan,Hybrid,1800,236765,1601213,N,2024
782,BMW5Series2016,BMW,5Series,2016,Automatic,Coupe,Octane,3000,7446,1616458,Y,2023
783,NissanMaxima2018,Nissan,Maxima,2018,Automatic,SUV,CNG,1500,13408,7874662,N,2024
784,ToyotaHighlander2015,Toyota,Highlander,2015,Manual,Wagon,Octane,1800,467571,2420732,N,2022
785,MitsubishiLancer2017,Mitsubishi,Lancer,2017,Automatic,Sedan,Petrol,2000,299678,3980079,N,2024
786,BMW7Series2018,BMW,7Series,2018,Automatic,Coupe,Octane,1800,117082,2576460,N,2024
787,HondaAccord2020,Honda,Accord,2020,Automatic,Wagon,Petrol,1500,209045,4369653,Y,2024
788,NissanAltima2018,Nissan,Altima,2018,Automatic,Hatchback,Hybrid,2000,28036,1929631,N,2024
789,MitsubishiOutlander2021,Mitsubishi,Outlander,2021,Automatic,Coupe,Octane,3500,286113,3676606,N,2024
790,HondaInsight2016,Honda,Insight,2016,Automatic,Wagon,Diesel,3500,489732,3030219,N,2024
791,HondaCR-V2017,Honda,CR-V,2017,Manual,Wagon,Diesel,1500,180691,1096097,N,2024
792,BMW5Series2024,BMW,5Series,2024,Automatic,Wagon,CNG,3000,313002,1022997,N,2023
793,MitsubishiEclipse2015,Mitsubishi,Eclipse,2015,Automatic,Sedan,Petrol,1800,391879,7989001,Y,2024
794,MitsubishiLancer2024,Mitsubishi,Lancer,2024,Automatic,Hatchback,Diesel,2000,110912,3344610,N,2025
795,NissanAltima2018,Nissan,Altima,2018,Automatic,Wagon,Hybrid,2500,392582,6314500,N,2024
796,MitsubishiOutlander2019,Mitsubishi,Outlander,2019,Automatic,Sedan,Hybrid,2500,344762,5639473,N,2024
797,ToyotaHighlander2018,Toyota,Highlander,2018,Automatic,SUV,Hybrid,1500,480336,4966421,N,2024
798,MitsubishiASX2024,Mitsubishi,ASX,2024,Automatic,SUV,Diesel,3500,8168,1884091,N,2024
799,NissanMaxima2016,Nissan,Maxima,2016,Automatic,SUV,CNG,1800,53108,3713796,Y,2024
800,BMWX32023,BMW,X3,2023,Automatic,Sedan,Diesel,3500,249881,6025481,N,2024
801,MitsubishiPajero2018,Mitsubishi,Pajero,2018,Automatic,Convertible,CNG,2000,154607,8320742,N,2024
802,MitsubishiASX2019,Mitsubishi,ASX,2019,Automatic,Hatchback,Diesel,2500,92957,8697261,N,2023
803,NissanSentra2021,Nissan,Sentra,2021,Automatic,Coupe,CNG,2500,15386,7199154,N,2024
804,NissanMurano2016,Nissan,Murano,2016,Automatic,SUV,Hybrid,3500,97117,5116638,N,2024
805,NissanMurano2022,Nissan,Murano,2022,Automatic,Coupe,Hybrid,3000,257100,2006947,N,2024
806,HondaHR-V2017,Honda,HR-V,2017,Automatic,SUV,Octane,1500,456755,9200348,Y,2024
807,HondaHR-V2022,Honda,HR-V,2022,Manual,Coupe,Petrol,2500,261665,5964208,N,2024
808,BMW5Series2016,BMW,5Series,2016,Manual,Sedan,Diesel,3000,90124,4058608,N,2024
809,NissanMurano2019,Nissan,Murano,2019,Automatic,Coupe,Petrol,3500,35253,7264817,N,2024
810,NissanMaxima2018,Nissan,Maxima,2018,Automatic,Hatchback,Octane,3500,354005,3281086,N,2024
811,HondaHR-V2024,Honda,HR-V,2024,Manual,SUV,Petrol,1800,320699,3508302,N,2024
812,ToyotaCorolla2016,Toyota,Corolla,2016,Automatic,Coupe,Diesel,3500,312316,2148021,Y,2024
813,BMW5Series2018,BMW,5Series,2018,Automatic,Coupe,Petrol,3500,163450,9199459,N,2024
814,BMW7Series2021,BMW,7Series,2021,Automatic,Coupe,Octane,1500,338541,6577952,N,2022
815,MitsubishiPajero2019,Mitsubishi,Pajero,2019,Manual,Coupe,Petrol,1500,93289,9049747,N,2024
816,ToyotaCorolla2016,Toyota,Corolla,2016,Automatic,Coupe,Hybrid,2500,348157,5637546,N,2024
817,NissanMaxima2017,Nissan,Maxima,2017,Automatic,Wagon,CNG,1800,260051,3853190,N,2024
818,BMW5Series2016,BMW,5Series,2016,Automatic,SUV,CNG,1800,35923,3865690,N,2024
819,MitsubishiASX2019,Mitsubishi,ASX,2019,Automatic,Convertible,Octane,3500,92097,2138986,Y,2024
820,HondaHR-V2016,Honda,HR-V,2016,Automatic,Sedan,Petrol,1500,312047,4738956,N,2024
821,NissanAltima2022,Nissan,Altima,2022,Automatic,Hatchback,Octane,3500,310369,1502283,N,2024
822,ToyotaPrius2018,Toyota,Prius,2018,Automatic,Coupe,Hybrid,3000,404173,5259984,N,2023
823,NissanMurano2022,Nissan,Murano,2022,Automatic,Hatchback,Petrol,3500,471696,6555884,N,2024
824,HondaCR-V2018,Honda,CR-V,2018,Automatic,Coupe,Hybrid,1500,191661,6340763,N,2024
825,ToyotaYaris2015,Toyota,Yaris,2015,Manual,Coupe,CNG,1500,320573,2861828,N,2024
826,BMWX32019,BMW,X3,2019,Automatic,Convertible,Diesel,3000,221597,3953025,N,2024
827,ToyotaCorolla2020,Toyota,Corolla,2020,Automatic,Sedan,Petrol,3500,237944,4718463,N,2024
828,BMW5Series2022,BMW,5Series,2022,Automatic,Sedan,Petrol,2500,497350,8788000,N,2024
829,ToyotaHighlander2021,Toyota,Highlander,2021,Automatic,Wagon,CNG,3000,464398,9266397,Y,2024
830,ToyotaYaris2017,Toyota,Yaris,2017,Automatic,Hatchback,Hybrid,2500,93108,8287448,N,2024
831,ToyotaPrius2022,Toyota,Prius,2022,Automatic,SUV,CNG,3500,371953,2300416,N,2024
832,ToyotaCorolla2021,Toyota,Corolla,2021,Automatic,Hatchback,Diesel,2000,120540,5122289,N,2024
833,NissanMaxima2016,Nissan,Maxima,2016,Manual,Wagon,Diesel,1500,422092,6383476,N,2024
834,MitsubishiEclipse2024,Mitsubishi,Eclipse,2024,Automatic,Hatchback,Diesel,3500,394529,7203032,N,2024
835,BMWX32021,BMW,X3,2021,Automatic,Sedan,Petrol,1500,63396,2295511,Y,2024
836,HondaAccord2024,Honda,Accord,2024,Automatic,Sedan,Hybrid,2000,71803,6057514,N,2024
837,NissanAltima2024,Nissan,Altima,2024,Automatic,Convertible,Hybrid,1800,449134,7312001,N,2024
838,NissanMurano2020,Nissan,Murano,2020,Automatic,SUV,Hybrid,3500,320420,4526916,N,2024
839,ToyotaCorolla2021,Toyota,Corolla,2021,Automatic,Coupe,Petrol,1800,432896,5779872,N,2024
840,MitsubishiASX2022,Mitsubishi,ASX,2022,Automatic,Hatchback,CNG,3500,353835,1376194,N,2024
841,BMW3Series2020,BMW,3Series,2020,Automatic,Wagon,Octane,2000,449422,8824252,N,2024
842,MitsubishiOutlander2022,Mitsubishi,Outlander,2022,Automatic,Coupe,Octane,2000,85059,4333501,N,2024
843,MitsubishiPajero2015,Mitsubishi,Pajero,2015,Manual,Wagon,Diesel,2000,432301,3470819,N,2024
844,ToyotaYaris2023,Toyota,Yaris,2023,Automatic,Wagon,Diesel,2000,402260,7365976,N,2024
845,NissanSentra2016,Nissan,Sentra,2016,Automatic,Hatchback,CNG,3500,453922,9994082,N,2024
846,NissanMaxima2016,Nissan,Maxima,2016,Automatic,Convertible,Octane,3500,164422,8476121,Y,2023
847,MitsubishiPajero2024,Mitsubishi,Pajero,2024,Automatic,Coupe,Petrol,1800,114977,4459722,N,2024
848,MitsubishiOutlander2015,Mitsubishi,Outlander,2015,Automatic,Convertible,Octane,3500,416827,3276408,N,2024
849,NissanMaxima2021,Nissan,Maxima,2021,Manual,Sedan,Petrol,2500,99179,1680336,N,2024
850,ToyotaHighlander2023,Toyota,Highlander,2023,Automatic,SUV,Diesel,1800,22822,2793175,N,2024
851,MitsubishiASX2021,Mitsubishi,ASX,2021,Automatic,Convertible,CNG,3500,395699,7097691,N,2024
852,ToyotaYaris2022,Toyota,Yaris,2022,Automatic,Wagon,Diesel,2000,11083,2813272,N,2024
853,ToyotaCorolla2016,Toyota,Corolla,2016,Automatic,Wagon,Hybrid,1800,17072,8844647,N,2024
854,HondaInsight2016,Honda,Insight,2016,Automatic,Coupe,Diesel,2000,304590,2901118,N,2022
855,ToyotaCorolla2020,Toyota,Corolla,2020,Automatic,Convertible,CNG,2500,431176,1131289,N,2024
856,NissanSentra2023,Nissan,Sentra,2023,Automatic,Convertible,Diesel,1500,277053,9842613,N,2024
857,ToyotaCorolla2018,Toyota,Corolla,2018,Automatic,Convertible,CNG,1500,295833,8303322,N,2024
858,HondaCivic2016,Honda,Civic,2016,Automatic,SUV,CNG,1500,299910,5107726,N,2024
859,ToyotaCorolla2016,Toyota,Corolla,2016,Automatic,Hatchback,Hybrid,1800,226800,801435,N,2024
860,MitsubishiLancer2019,Mitsubishi,Lancer,2019,Manual,Convertible,Petrol,3500,285023,8264523,Y,2024
861,MitsubishiASX2024,Mitsubishi,ASX,2024,Automatic,Convertible,Petrol,3000,287176,9366284,N,2024
862,MitsubishiLancer2016,Mitsubishi,Lancer,2016,Automatic,SUV,CNG,2000,453835,4410673,N,2024
863,MitsubishiEclipse2024,Mitsubishi,Eclipse,2024,Automatic,Hatchback,Petrol,1800,387260,7880237,N,2024
864,ToyotaHighlander2023,Toyota,Highlander,2023,Automatic,Wagon,CNG,2500,244110,2196771,N,2024
865,HondaAccord2021,Honda,Accord,2021,Automatic,Sedan,Petrol,3500,370325,4031751,N,2024
866,HondaInsight2024,Honda,Insight,2024,Automatic,Coupe,CNG,2000,418025,8075056,N,2024
867,NissanSentra2015,Nissan,Sentra,2015,Automatic,Hatchback,Octane,3000,62666,7624657,N,2025
868,ToyotaCorolla2020,Toyota,Corolla,2020,Automatic,Hatchback,Petrol,1800,460530,4587716,Y,2024
869,HondaCivic2015,Honda,Civic,2015,Automatic,SUV,Diesel,1500,415377,2872044,N,2024
870,MitsubishiOutlander2023,Mitsubishi,Outlander,2023,Automatic,Coupe,Octane,3000,187924,5531119,N,2022
871,BMW7Series2019,BMW,7Series,2019,Automatic,Sedan,CNG,2000,399197,7335788,N,2024
872,MitsubishiEclipse2020,Mitsubishi,Eclipse,2020,Automatic,Coupe,Diesel,3000,71884,5146322,N,2024
873,ToyotaCamry2023,Toyota,Camry,2023,Automatic,SUV,Diesel,3000,390573,5285722,N,2024
874,ToyotaCamry2020,Toyota,Camry,2020,Automatic,Coupe,Diesel,1800,235141,6739158,N,2024
875,NissanMurano2023,Nissan,Murano,2023,Automatic,Coupe,Hybrid,3500,467100,4638024,Y,2024
876,HondaCR-V2016,Honda,CR-V,2016,Automatic,Hatchback,Octane,3500,46667,2086698,N,2024
877,MitsubishiPajero2016,Mitsubishi,Pajero,2016,Automatic,Sedan,Petrol,3000,492372,9068659,N,2024
878,ToyotaPrius2021,Toyota,Prius,2021,Manual,SUV,Diesel,2500,275014,9732346,N,2024
879,ToyotaCorolla2021,Toyota,Corolla,2021,Automatic,Wagon,Octane,3500,227811,9764482,N,2024
880,HondaInsight2018,Honda,Insight,2018,Automatic,Sedan,Hybrid,2500,93359,9583147,N,2024
881,MitsubishiLancer2017,Mitsubishi,Lancer,2017,Automatic,SUV,Hybrid,2000,31689,7892102,Y,2024
882,NissanMaxima2021,Nissan,Maxima,2021,Automatic,Sedan,Petrol,3500,135948,9844926,N,2025
883,ToyotaHighlander2019,Toyota,Highlander,2019,Automatic,Hatchback,CNG,1500,391938,7403872,N,2024
884,MitsubishiEclipse2019,Mitsubishi,Eclipse,2019,Manual,Sedan,Diesel,3000,449780,8991751,N,2024
885,ToyotaCorolla2020,Toyota,Corolla,2020,Automatic,Hatchback,Petrol,2000,61184,886476,N,2023
886,HondaHR-V2017,Honda,HR-V,2017,Automatic,Sedan,Diesel,2500,108570,2221764,N,2024
887,BMWX32023,BMW,X3,2023,Automatic,Coupe,Octane,1800,408412,4996564,N,2024
888,MitsubishiASX2022,Mitsubishi,ASX,2022,Automatic,Hatchback,Diesel,1800,286242,5321152,N,2025
889,ToyotaYaris2022,Toyota,Yaris,2022,Automatic,Hatchback,Diesel,1500,193343,4129683,N,2024
890,ToyotaHighlander2018,Toyota,Highlander,2018,Automatic,Coupe,Diesel,3500,178651,1330269,Y,2024
891,MitsubishiASX2018,Mitsubishi,ASX,2018,Manual,Hatchback,Octane,2500,261412,9114244,N,2026
892,MitsubishiASX2020,Mitsubishi,ASX,2020,Automatic,Wagon,Diesel,1800,62531,2609919,N,2025
893,ToyotaCamry2017,Toyota,Camry,2017,Automatic,Sedan,CNG,1500,360629,6540173,N,2025
894,NissanAltima2024,Nissan,Altima,2024,Automatic,Hatchback,Petrol,2500,48313,7996619,N,2024
895,MitsubishiPajero2024,Mitsubishi,Pajero,2024,Automatic,SUV,CNG,2000,406986,2729715,Y,2023
896,HondaHR-V2018,Honda,HR-V,2018,Automatic,Wagon,Octane,3500,387969,9227765,N,2023
897,BMWX32017,BMW,X3,2017,Manual,Convertible,CNG,1800,68156,3019555,N,2023
898,NissanMurano2015,Nissan,Murano,2015,Manual,SUV,Diesel,1500,328206,4149462,N,2024
899,ToyotaYaris2015,Toyota,Yaris,2015,Automatic,Hatchback,CNG,1800,181254,7948366,N,2025
900,NissanSentra2015,Nissan,Sentra,2015,Automatic,Sedan,Petrol,1500,146162,6899795,Y,2023
901,HondaHR-V2020,Honda,HR-V,2020,Automatic,Sedan,CNG,1500,5280,1674606,N,2025
902,HondaCR-V2018,Honda,CR-V,2018,Automatic,Convertible,Octane,2500,101909,5032271,N,2024
903,NissanMurano2020,Nissan,Murano,2020,Automatic,Sedan,Octane,3500,294285,2986206,N,2023
904,HondaCR-V2020,Honda,CR-V,2020,Automatic,Convertible,Hybrid,3000,199821,4797208,N,2023
905,HondaInsight2018,Honda,Insight,2018,Automatic,Sedan,CNG,3500,394329,2819210,Y,2024
906,ToyotaCamry2024,Toyota,Camry,2024,Automatic,Coupe,Octane,1500,498783,9970074,N,2024
907,BMW3Series2020,BMW,3Series,2020,Automatic,SUV,Hybrid,3500,85568,1535028,N,2023
908,MitsubishiASX2018,Mitsubishi,ASX,2018,Automatic,Hatchback,Hybrid,2000,474192,6940662,N,2026
909,NissanRogue2016,Nissan,Rogue,2016,Automatic,Coupe,Hybrid,3000,419651,1166999,N,2024
910,MitsubishiOutlander2024,Mitsubishi,Outlander,2024,Automatic,SUV,Petrol,1500,301838,1819943,N,2024
911,MitsubishiASX2021,Mitsubishi,ASX,2021,Automatic,Convertible,Octane,1800,234504,9344273,Y,2023
912,NissanRogue2023,Nissan,Rogue,2023,Automatic,Hatchback,CNG,1800,6887,3484405,N,2024
913,BMW7Series2018,BMW,7Series,2018,Automatic,Convertible,Diesel,3000,376066,9609266,N,2023
914,HondaAccord2019,Honda,Accord,2019,Automatic,Hatchback,Hybrid,1500,94710,4556912,N,2025
915,ToyotaCamry2023,Toyota,Camry,2023,Automatic,Wagon,CNG,2000,491144,3030889,N,2024
916,HondaAccord2015,Honda,Accord,2015,Manual,SUV,Hybrid,1500,5733,6629443,N,2024
917,BMW3Series2020,BMW,3Series,2020,Automatic,Wagon,Hybrid,2000,383577,3041630,N,2026
918,NissanMurano2024,Nissan,Murano,2024,Automatic,Sedan,Octane,2000,119965,5492416,Y,2024
919,MitsubishiLancer2019,Mitsubishi,Lancer,2019,Automatic,Convertible,Octane,3500,395998,7208577,N,2025
920,HondaInsight2024,Honda,Insight,2024,Automatic,Coupe,CNG,2000,145925,4221186,N,2025
921,BMWX32021,BMW,X3,2021,Automatic,Wagon,Diesel,2000,82769,8836402,N,2025
922,ToyotaCamry2022,Toyota,Camry,2022,Automatic,SUV,CNG,3000,262172,3826721,N,2025
923,HondaCR-V2015,Honda,CR-V,2015,Automatic,SUV,Diesel,3500,323673,3951566,N,2026
924,ToyotaCorolla2017,Toyota,Corolla,2017,Automatic,Coupe,Diesel,1500,384745,9637877,N,2023
925,MitsubishiEclipse2015,Mitsubishi,Eclipse,2015,Automatic,Coupe,Octane,1500,438356,1027365,N,2024
926,ToyotaCamry2017,Toyota,Camry,2017,Automatic,Hatchback,CNG,3500,319382,1026440,N,2024
927,ToyotaPrius2016,Toyota,Prius,2016,Automatic,Hatchback,Octane,1800,77996,8860201,N,2025
928,BMWX32022,BMW,X3,2022,Automatic,Coupe,CNG,1800,34294,9918860,Y,2023
929,HondaCivic2023,Honda,Civic,2023,Automatic,Sedan,Octane,3000,160576,2520773,N,2025
930,BMWX32021,BMW,X3,2021,Automatic,SUV,Octane,1800,228941,7265654,N,2024
931,MitsubishiOutlander2020,Mitsubishi,Outlander,2020,Automatic,Wagon,Diesel,3500,468587,2685904,N,2025
932,NissanAltima2017,Nissan,Altima,2017,Automatic,Hatchback,Petrol,1500,327802,6398972,N,2024
933,ToyotaCorolla2020,Toyota,Corolla,2020,Manual,Convertible,CNG,1800,229724,9699988,N,2025
934,HondaAccord2024,Honda,Accord,2024,Automatic,SUV,Petrol,3000,433638,5615154,Y,2024
935,HondaCR-V2016,Honda,CR-V,2016,Manual,Wagon,Petrol,2000,430050,2081267,N,2025
936,ToyotaCamry2017,Toyota,Camry,2017,Automatic,Coupe,Diesel,3500,422779,8826757,N,2025
937,ToyotaPrius2016,Toyota,Prius,2016,Automatic,Wagon,Petrol,1800,52420,6219936,N,2024
938,MitsubishiASX2017,Mitsubishi,ASX,2017,Automatic,Coupe,Diesel,2500,368552,7744833,N,2023
939,BMWX32020,BMW,X3,2020,Manual,Wagon,CNG,2500,224498,9139992,Y,2023
940,BMW5Series2023,BMW,5Series,2023,Automatic,SUV,Diesel,1500,309592,7877313,N,2023
941,BMWX32024,BMW,X3,2024,Automatic,SUV,Petrol,1500,111577,1087807,N,2025
942,HondaHR-V2023,Honda,HR-V,2023,Manual,Sedan,Octane,2000,194193,3137892,N,2024
943,HondaAccord2022,Honda,Accord,2022,Manual,Convertible,Diesel,1800,115487,4567947,N,2023
944,ToyotaCorolla2017,Toyota,Corolla,2017,Manual,Wagon,CNG,2500,389345,1242027,N,2023
945,NissanAltima2020,Nissan,Altima,2020,Automatic,Wagon,Hybrid,1500,254994,3453705,Y,2024
946,ToyotaHighlander2017,Toyota,Highlander,2017,Automatic,SUV,Octane,1500,303415,7787624,N,2023
947,MitsubishiASX2017,Mitsubishi,ASX,2017,Automatic,Wagon,Hybrid,3500,162028,8688386,N,2025
948,NissanRogue2020,Nissan,Rogue,2020,Automatic,Wagon,Octane,2000,63335,3415355,N,2024
949,ToyotaPrius2015,Toyota,Prius,2015,Automatic,Convertible,CNG,1500,212822,7907177,N,2024
950,NissanMurano2023,Nissan,Murano,2023,Manual,Convertible,Petrol,3500,124178,7908007,N,2023
951,MitsubishiLancer2019,Mitsubishi,Lancer,2019,Automatic,SUV,CNG,2500,329557,1739470,Y,2024
952,MitsubishiPajero2021,Mitsubishi,Pajero,2021,Manual,Convertible,Hybrid,1500,433111,8659053,N,2022
953,NissanRogue2020,Nissan,Rogue,2020,Manual,SUV,Octane,2000,344029,7917262,N,2024
954,MitsubishiLancer2019,Mitsubishi,Lancer,2019,Automatic,Hatchback,Hybrid,2000,19705,4818645,Y,2024
955,HondaInsight2017,Honda,Insight,2017,Automatic,SUV,Hybrid,1500,401635,5986174,N,2025
956,MitsubishiPajero2023,Mitsubishi,Pajero,2023,Automatic,Sedan,CNG,2000,49585,1552869,N,2025
957,BMWX52022,BMW,X5,2022,Automatic,Sedan,Petrol,1500,191986,5537922,N,2025
958,NissanMaxima2023,Nissan,Maxima,2023,Automatic,Coupe,Petrol,1800,373394,2433762,N,2023
959,HondaInsight2021,Honda,Insight,2021,Automatic,SUV,Octane,3000,422369,7210771,N,2025
960,NissanAltima2024,Nissan,Altima,2024,Automatic,SUV,Diesel,1500,469101,2365160,N,2025
961,MitsubishiPajero2018,Mitsubishi,Pajero,2018,Automatic,SUV,Hybrid,3000,387059,9579300,N,2026
962,HondaAccord2022,Honda,Accord,2022,Automatic,Hatchback,Hybrid,2500,25978,7303423,Y,2025
963,MitsubishiEclipse2018,Mitsubishi,Eclipse,2018,Automatic,SUV,Hybrid,3500,265845,2434202,N,2025
964,ToyotaHighlander2017,Toyota,Highlander,2017,Automatic,Sedan,Diesel,1500,243450,6063326,N,2024
965,MitsubishiPajero2019,Mitsubishi,Pajero,2019,Automatic,Convertible,Petrol,2000,51781,1993429,N,2025
966,MitsubishiOutlander2022,Mitsubishi,Outlander,2022,Manual,Hatchback,Diesel,3500,489526,3156313,N,2024
967,ToyotaYaris2024,Toyota,Yaris,2024,Automatic,Hatchback,Diesel,2500,454315,2963996,N,2025
968,NissanSentra2020,Nissan,Sentra,2020,Manual,Hatchback,Petrol,1500,362669,7732248,Y,2024
969,BMW3Series2022,BMW,3Series,2022,Manual,Wagon,Octane,3000,342571,1757285,N,2024
970,MitsubishiLancer2023,Mitsubishi,Lancer,2023,Automatic,Sedan,Petrol,2500,87945,7498813,N,2024
971,ToyotaYaris2018,Toyota,Yaris,2018,Manual,Wagon,Octane,2000,249254,8659936,N,2024
972,BMWX52022,BMW,X5,2022,Automatic,Wagon,Octane,2500,407766,8066453,N,2025
973,MitsubishiOutlander2021,Mitsubishi,Outlander,2021,Automatic,Hatchback,Hybrid,2500,116482,8789636,N,2024
974,ToyotaYaris2019,Toyota,Yaris,2019,Automatic,SUV,Diesel,1800,340657,4381434,N,2024
975,HondaCivic2024,Honda,Civic,2024,Manual,Coupe,Octane,2000,418956,8016043,N,2024
976,NissanAltima2018,Nissan,Altima,2018,Automatic,Sedan,Diesel,2000,137157,3754562,N,2025
977,ToyotaCorolla2017,Toyota,Corolla,2017,Automatic,Sedan,Petrol,3500,241674,7841764,N,2025
978,BMW3Series2018,BMW,3Series,2018,Automatic,Sedan,Octane,2500,184316,5781239,Y,2024
979,MitsubishiOutlander2018,Mitsubishi,Outlander,2018,Manual,Coupe,Diesel,3000,366145,3495916,N,2024
980,NissanSentra2020,Nissan,Sentra,2020,Automatic,Sedan,Hybrid,3000,109102,2105413,N,2024
981,BMWX32024,BMW,X3,2024,Automatic,Wagon,Petrol,1500,83908,8495022,Y,2025
982,MitsubishiOutlander2022,Mitsubishi,Outlander,2022,Automatic,Wagon,Diesel,2000,277992,861687,N,2025
983,NissanRogue2017,Nissan,Rogue,2017,Automatic,Convertible,Octane,1500,119621,3948361,N,2024
984,NissanMaxima2023,Nissan,Maxima,2023,Automatic,SUV,Petrol,1800,105222,1041105,Y,2025
985,HondaCivic2020,Honda,Civic,2020,Automatic,Hatchback,Hybrid,1500,371643,9174022,N,2025
986,NissanRogue2021,Nissan,Rogue,2021,Automatic,Convertible,Diesel,3000,406122,6434235,N,2024
987,ToyotaYaris2017,Toyota,Yaris,2017,Automatic,SUV,Hybrid,3000,90279,9906050,N,2024
988,NissanMurano2021,Nissan,Murano,2021,Manual,Wagon,Diesel,3500,153503,2464720,N,2024
989,ToyotaCorolla2016,Toyota,Corolla,2016,Automatic,Convertible,Diesel,1500,265259,9939115,N,2024
